Timestamp,Logger_ID,Temp,Pressure_psi,Salinity,Instrument,DO_mgl,Install,Well_Name,Probe_Name,SN,LoggerBox,Plot,Location,Bolt_to_ground,Bolt_to_pressure_sensor,Dist_pressure_sensor_belowground_calc,North,East,Elevation
2026-06-01T05:00:00Z,PNNL_12,12.03915,14.70657,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T05:15:00Z,PNNL_12,12.03843,14.70342,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T05:30:00Z,PNNL_12,12.03834,14.7004,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T05:45:00Z,PNNL_12,12.03942,14.69769,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T06:00:00Z,PNNL_12,12.04015,14.69727,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T06:15:00Z,PNNL_12,12.03969,14.69622,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T06:30:00Z,PNNL_12,12.03906,14.69398,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T06:45:00Z,PNNL_12,12.04024,14.69185,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T07:00:00Z,PNNL_12,12.0396,14.68932,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T07:15:00Z,PNNL_12,12.0406,14.68797,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T07:30:00Z,PNNL_12,12.03754,14.68379,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T07:45:00Z,PNNL_12,12.03969,14.68288,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T08:00:00Z,PNNL_12,12.04005,14.68031,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T08:15:00Z,PNNL_12,12.04005,14.67825,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T08:30:00Z,PNNL_12,12.0406,14.68033,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T08:45:00Z,PNNL_12,12.04041,14.67675,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T09:00:00Z,PNNL_12,12.0406,14.6751,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T09:15:00Z,PNNL_12,12.04131,14.67569,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T09:30:00Z,PNNL_12,12.0423,14.67495,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T09:45:00Z,PNNL_12,12.04068,14.67764,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T10:00:00Z,PNNL_12,12.04095,14.67838,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T10:15:00Z,PNNL_12,12.04077,14.6787,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T10:30:00Z,PNNL_12,12.04077,14.6835,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T10:45:00Z,PNNL_12,12.04095,14.6841,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T11:00:00Z,PNNL_12,12.0414,14.68618,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T11:15:00Z,PNNL_12,12.03979,14.68618,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T11:30:00Z,PNNL_12,12.04176,14.68618,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T11:45:00Z,PNNL_12,12.0414,14.69084,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T12:00:00Z,PNNL_12,12.0414,14.68932,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T12:15:00Z,PNNL_12,12.04203,14.69068,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T12:30:00Z,PNNL_12,12.04195,14.69248,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T12:45:00Z,PNNL_12,12.04285,14.69565,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T13:00:00Z,PNNL_12,12.04213,14.69455,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T13:15:00Z,PNNL_12,12.04221,14.69637,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T13:30:00Z,PNNL_12,12.0423,14.69697,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T13:45:00Z,PNNL_12,12.04221,14.70058,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T14:00:00Z,PNNL_12,12.04294,14.69982,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T14:15:00Z,PNNL_12,12.0423,14.70086,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T14:30:00Z,PNNL_12,12.04221,14.70266,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T14:45:00Z,PNNL_12,12.04275,14.7043,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T15:00:00Z,PNNL_12,12.0423,14.70609,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T15:15:00Z,PNNL_12,12.04294,14.7082,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T15:30:00Z,PNNL_12,12.04285,14.71076,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T15:45:00Z,PNNL_12,12.04366,14.71329,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T16:00:00Z,PNNL_12,12.04347,14.71302,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T16:15:00Z,PNNL_12,12.04366,14.71719,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T16:30:00Z,PNNL_12,12.04375,14.71898,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T16:45:00Z,PNNL_12,12.04366,14.71808,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T17:00:00Z,PNNL_12,12.04437,14.71734,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T17:15:00Z,PNNL_12,12.0442,14.7172,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T17:30:00Z,PNNL_12,12.04401,14.71569,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T17:45:00Z,PNNL_12,12.04546,14.71252,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T18:00:00Z,PNNL_12,12.0442,14.71601,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T18:15:00Z,PNNL_12,12.04528,14.71405,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T18:30:00Z,PNNL_12,12.04581,14.71302,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T18:45:00Z,PNNL_12,12.04456,14.71542,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T19:00:00Z,PNNL_12,12.04437,14.71837,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T19:15:00Z,PNNL_12,12.04447,14.72077,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T19:30:00Z,PNNL_12,12.04528,14.72228,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T19:45:00Z,PNNL_12,12.04519,14.72094,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T20:00:00Z,PNNL_12,12.0451,14.72276,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T20:15:00Z,PNNL_12,12.04456,14.72363,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T20:30:00Z,PNNL_12,12.0469,14.72276,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T20:45:00Z,PNNL_12,12.04519,14.7238,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T21:00:00Z,PNNL_12,12.0451,14.72571,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T21:15:00Z,PNNL_12,12.04581,14.72649,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T21:30:00Z,PNNL_12,12.04383,14.72813,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T21:45:00Z,PNNL_12,12.04546,14.72886,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T22:00:00Z,PNNL_12,12.04581,14.72932,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T22:15:00Z,PNNL_12,12.04581,14.72705,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T22:30:00Z,PNNL_12,12.0469,14.73201,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T22:45:00Z,PNNL_12,12.04599,14.7365,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T23:00:00Z,PNNL_12,12.04608,14.74176,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T23:15:00Z,PNNL_12,12.04437,14.74353,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T23:30:00Z,PNNL_12,12.04681,14.74384,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-01T23:45:00Z,PNNL_12,12.04671,14.75346,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T00:00:00Z,PNNL_12,12.04681,14.75013,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T00:15:00Z,PNNL_12,12.04627,14.75496,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T00:30:00Z,PNNL_12,12.04627,14.75821,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T00:45:00Z,PNNL_12,12.04681,14.76109,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T01:00:00Z,PNNL_12,12.04681,14.76586,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T01:15:00Z,PNNL_12,12.0469,14.77021,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T01:30:00Z,PNNL_12,12.04736,14.77261,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T01:45:00Z,PNNL_12,12.04888,14.77693,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T02:00:00Z,PNNL_12,12.04771,14.7825,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T02:15:00Z,PNNL_12,12.04789,14.78491,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T02:30:00Z,PNNL_12,12.04798,14.79,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T02:45:00Z,PNNL_12,12.04762,14.79298,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T03:00:00Z,PNNL_12,12.04826,14.79479,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T03:15:00Z,PNNL_12,12.04771,14.7957,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T03:30:00Z,PNNL_12,12.04798,14.80094,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T03:45:00Z,PNNL_12,12.04671,14.79971,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T04:00:00Z,PNNL_12,12.04663,14.80438,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T04:15:00Z,PNNL_12,12.04842,14.80544,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T04:30:00Z,PNNL_12,12.04869,14.80721,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T04:45:00Z,PNNL_12,12.0505,14.81022,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T05:00:00Z,PNNL_12,12.04888,14.81155,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T05:15:00Z,PNNL_12,12.04924,14.81277,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T05:30:00Z,PNNL_12,12.04888,14.81396,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T05:45:00Z,PNNL_12,12.04943,14.81517,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T06:00:00Z,PNNL_12,12.04888,14.8182,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T06:15:00Z,PNNL_12,12.04961,14.81545,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T06:30:00Z,PNNL_12,12.04996,14.81517,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T06:45:00Z,PNNL_12,12.04934,14.81727,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T07:00:00Z,PNNL_12,12.04916,14.81876,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T07:15:00Z,PNNL_12,12.04934,14.81727,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T07:30:00Z,PNNL_12,12.050230000000001,14.81773,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T07:45:00Z,PNNL_12,12.04943,14.82113,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T08:00:00Z,PNNL_12,12.05068,14.82189,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T08:15:00Z,PNNL_12,12.04816,14.82309,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T08:30:00Z,PNNL_12,12.04897,14.82493,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T08:45:00Z,PNNL_12,12.05041,14.82252,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T09:00:00Z,PNNL_12,12.05041,14.82278,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T09:15:00Z,PNNL_12,12.05086,14.82462,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T09:30:00Z,PNNL_12,12.05032,14.82611,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T09:45:00Z,PNNL_12,12.05041,14.82746,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T10:00:00Z,PNNL_12,12.05086,14.82788,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T10:15:00Z,PNNL_12,12.0524,14.82939,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T10:30:00Z,PNNL_12,12.05104,14.83118,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T10:45:00Z,PNNL_12,12.05114,14.8315,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T11:00:00Z,PNNL_12,12.05249,14.83327,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T11:15:00Z,PNNL_12,12.05131,14.83373,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T11:30:00Z,PNNL_12,12.05104,14.83703,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T11:45:00Z,PNNL_12,12.0505,14.83746,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T12:00:00Z,PNNL_12,12.05158,14.84002,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T12:15:00Z,PNNL_12,12.05122,14.84245,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T12:30:00Z,PNNL_12,12.05204,14.84437,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T12:45:00Z,PNNL_12,12.05357,14.84708,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T13:00:00Z,PNNL_12,12.05257,14.84602,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T13:15:00Z,PNNL_12,12.05257,14.84873,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T13:30:00Z,PNNL_12,12.05195,14.84961,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T13:45:00Z,PNNL_12,12.0524,14.84842,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T14:00:00Z,PNNL_12,12.05213,14.84722,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T14:15:00Z,PNNL_12,12.05401,14.84738,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T14:30:00Z,PNNL_12,12.05312,14.84979,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T14:45:00Z,PNNL_12,12.05249,14.84888,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T15:00:00Z,PNNL_12,12.05257,14.84961,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T15:15:00Z,PNNL_12,12.05293,14.84993,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T15:30:00Z,PNNL_12,12.0532,14.84961,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T15:45:00Z,PNNL_12,12.05257,14.84811,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T16:00:00Z,PNNL_12,12.05302,14.84996,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
2026-06-02T16:15:00Z,PNNL_12,12.05293,14.84602,0,TROLL200,NA,1,GW4,TEMPEST_C_200_GW4,683451,12,Control,SW corner,93,488,395,134158.73,438850.49,7.37
